date,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration,city_id,city_name,latitude,longitude,frost_event,heat_stress_event,heavy_rain_event
2005-01-01 00:00:00+00:00,15.6765,8.8265,0.0,26.717722,6.97,1.5515088,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-02 00:00:00+00:00,17.0765,8.2265005,0.0,9.422101,13.51,2.037735,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-03 00:00:00+00:00,18.426498,8.3265,0.0,9.0,13.35,2.2142673,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-04 00:00:00+00:00,17.9765,9.5265,0.0,7.928177,12.0,1.8725258,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-05 00:00:00+00:00,19.8765,8.4765005,0.0,8.311245,13.74,2.257594,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-06 00:00:00+00:00,19.776499,7.9765005,0.0,8.12197,13.22,2.0926964,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-07 00:00:00+00:00,21.0765,10.0765,0.0,8.473393,13.86,2.3841648,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-08 00:00:00+00:00,22.776499,9.8265,0.0,11.367109,13.45,2.5022562,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-09 00:00:00+00:00,21.3765,7.2765,0.0,13.004921,14.29,2.916509,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-10 00:00:00+00:00,20.5765,5.9265003,0.0,11.119281,14.71,2.844944,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-11 00:00:00+00:00,20.8765,6.9765,0.0,9.726664,14.53,2.7221434,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-12 00:00:00+00:00,19.676498,5.8265,0.1,7.0911775,14.11,2.331521,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-13 00:00:00+00:00,21.526499,9.5265,0.0,12.7279215,14.09,2.81643,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-14 00:00:00+00:00,19.8765,8.8265,0.0,13.854155,14.4,2.711112,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-15 00:00:00+00:00,19.8265,7.4265003,0.0,7.9526596,15.02,2.473808,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-16 00:00:00+00:00,19.776499,5.8765,0.0,9.605998,15.11,2.865736,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-17 00:00:00+00:00,19.9765,5.8765,0.0,10.739832,15.16,2.730788,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-18 00:00:00+00:00,19.7265,4.9265003,0.0,8.4042845,15.4,2.6609051,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-19 00:00:00+00:00,19.0765,5.7765,0.0,9.904906,15.19,2.5343804,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-20 00:00:00+00:00,18.2265,8.2765,0.3,8.217153,10.62,1.9900333,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-21 00:00:00+00:00,15.4265,9.2265005,1.6000001,18.03237,7.6,1.6445547,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-22 00:00:00+00:00,15.5265,5.2265,0.0,16.343367,13.52,2.2387118,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-23 00:00:00+00:00,15.1265,4.3265,0.0,7.9932966,12.01,1.8387713,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-24 00:00:00+00:00,15.1765,9.3765,1.1,11.177405,8.35,1.5368849,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-25 00:00:00+00:00,15.6265,9.3765,0.0,9.659814,10.07,1.7595309,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-26 00:00:00+00:00,18.5765,9.6265,1.3,11.720751,14.18,2.4721453,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-27 00:00:00+00:00,18.1265,7.4265003,0.1,16.055353,14.69,2.449778,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-28 00:00:00+00:00,16.2265,5.8265,0.0,15.2947035,15.2,2.6412404,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-29 00:00:00+00:00,17.5765,5.5265,0.0,15.725037,16.62,3.1546435,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-30 00:00:00+00:00,18.5765,5.1765003,0.0,11.367109,17.04,3.4258366,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-01-31 00:00:00+00:00,19.6265,6.6765003,0.0,12.496719,16.99,3.5684228,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-01 00:00:00+00:00,20.8765,6.8765,0.0,8.435069,16.92,3.162027,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-02 00:00:00+00:00,21.526499,6.3265,0.0,12.605142,16.68,3.3231187,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-03 00:00:00+00:00,19.9765,9.9765005,0.0,18.0,16.61,3.6108549,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-04 00:00:00+00:00,21.026499,10.2265005,0.2,19.443333,16.92,3.4701853,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-05 00:00:00+00:00,17.026499,11.2765,0.5,24.569832,10.07,2.3475957,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-06 00:00:00+00:00,13.1265,10.0265,1.9000001,20.674158,3.09,1.3076541,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-07 00:00:00+00:00,17.176498,8.8265,0.9,13.237039,12.09,2.16266,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-08 00:00:00+00:00,17.776499,7.8765,12.8,16.595179,10.27,1.7078466,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-09 00:00:00+00:00,15.5265,10.3765,7.9,15.876775,7.25,1.4195234,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-10 00:00:00+00:00,13.5265,11.2265005,9.699999,17.673029,3.56,0.72029555,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-11 00:00:00+00:00,19.8765,11.4765005,0.0,10.182337,11.45,1.9528751,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-12 00:00:00+00:00,20.1265,11.4765005,0.0,15.725037,10.1,1.8011273,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-13 00:00:00+00:00,19.026499,10.1265,0.0,12.904882,9.31,1.6708187,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-14 00:00:00+00:00,17.5765,13.2265005,3.4000003,7.5685663,6.27,1.1799628,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-15 00:00:00+00:00,22.5765,8.1765,0.3,16.575644,13.67,2.901324,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-16 00:00:00+00:00,20.0765,6.1765003,0.0,19.523155,19.17,3.5066588,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-17 00:00:00+00:00,16.676498,9.3765,0.1,20.957443,15.34,2.8903768,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-18 00:00:00+00:00,14.7765,5.4765,0.3,12.4811535,14.76,2.7159724,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-19 00:00:00+00:00,16.276499,3.4264998,0.0,9.504273,19.6,3.1826982,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-20 00:00:00+00:00,16.7265,5.0265,0.0,11.874544,19.52,3.0825796,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-21 00:00:00+00:00,19.276499,7.4765,0.0,11.966954,19.67,3.3038373,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-22 00:00:00+00:00,21.2265,8.8265,0.0,8.766573,19.93,3.4920604,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-23 00:00:00+00:00,20.276499,8.7265005,0.0,12.959999,14.8,3.0621312,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-24 00:00:00+00:00,21.5765,11.5265,0.0,8.311245,18.76,3.3566127,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-25 00:00:00+00:00,20.9765,11.8265,0.8000001,11.090103,14.57,2.7812593,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-26 00:00:00+00:00,23.3765,11.5265,0.3,8.654986,17.49,3.27481,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-27 00:00:00+00:00,24.1265,13.8265,0.5,14.154915,16.68,3.2075908,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-02-28 00:00:00+00:00,20.2265,13.9265,3.2,12.758432,11.54,2.4621725,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-01 00:00:00+00:00,21.6265,13.9265,2.3999999,13.1041975,12.48,2.43499,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-02 00:00:00+00:00,22.9765,14.3265,4.8999996,15.905319,13.24,3.4092433,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-03 00:00:00+00:00,23.526499,15.1765,2.1000001,21.322214,16.28,4.219621,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-04 00:00:00+00:00,24.426498,13.6265,0.1,19.559633,16.71,3.7720106,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-05 00:00:00+00:00,24.4765,13.7265005,0.1,18.733839,19.39,4.341623,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-06 00:00:00+00:00,23.9765,13.0765,0.0,20.721119,15.94,3.5840898,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-07 00:00:00+00:00,25.8265,12.3265,0.0,17.698677,19.64,4.193101,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-08 00:00:00+00:00,24.9765,16.3265,2.4,21.349546,16.09,4.354707,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-09 00:00:00+00:00,22.4765,14.4265,12.2,8.311245,10.82,2.2237928,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-10 00:00:00+00:00,24.6265,12.7765,0.0,10.495713,20.24,3.8916824,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-11 00:00:00+00:00,26.1265,12.4265,0.0,8.473393,21.7,4.10302,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-12 00:00:00+00:00,28.3765,14.1265,0.0,13.004921,21.82,4.5098834,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-13 00:00:00+00:00,29.8765,15.1765,0.0,12.10157,21.78,4.7068763,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-14 00:00:00+00:00,29.8765,16.926498,0.0,10.823973,19.9,4.14689,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-15 00:00:00+00:00,31.3265,19.9765,2.6000001,15.158522,20.4,4.52272,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-16 00:00:00+00:00,31.3265,20.3765,0.0,13.397612,19.4,4.38286,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-17 00:00:00+00:00,28.276499,19.6265,4.5,22.104116,15.02,3.572444,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-18 00:00:00+00:00,27.426498,18.926498,14.500001,12.313894,14.87,3.0072813,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-19 00:00:00+00:00,28.026499,17.9765,0.7,13.441071,17.11,3.5916195,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-20 00:00:00+00:00,25.9765,17.6265,14.2,18.289274,16.66,3.4448247,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-21 00:00:00+00:00,26.526499,15.6265,0.4,13.708391,18.64,3.8533037,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-22 00:00:00+00:00,24.176498,14.4265,0.0,18.289274,19.51,3.881698,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-23 00:00:00+00:00,25.676498,13.9265,0.0,7.5599995,21.94,4.1349044,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-24 00:00:00+00:00,26.6265,15.5765,0.0,9.178235,21.41,4.2785487,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-25 00:00:00+00:00,28.176498,17.4765,0.0,28.08923,22.63,5.347205,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-26 00:00:00+00:00,27.176498,17.2265,0.0,19.201874,22.18,4.769913,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-27 00:00:00+00:00,31.3765,16.6265,0.0,19.09358,23.98,6.2609415,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-28 00:00:00+00:00,30.4765,17.4765,0.0,18.806337,24.68,6.4185658,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-29 00:00:00+00:00,30.3765,15.8765,0.0,14.003029,24.58,6.3297744,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-30 00:00:00+00:00,30.3765,16.2265,0.0,17.76081,24.99,6.690516,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-03-31 00:00:00+00:00,32.5765,16.926498,0.0,12.074766,25.2,6.3352833,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-04-01 00:00:00+00:00,32.8765,15.1265,0.0,8.766573,24.65,5.552011,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-04-02 00:00:00+00:00,34.3765,16.3265,0.0,9.422101,24.88,5.6182213,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-04-03 00:00:00+00:00,35.976498,21.026499,0.0,10.00256,25.11,6.2090554,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-04-04 00:00:00+00:00,37.3265,20.426498,0.0,14.417988,25.43,7.216319,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-04-05 00:00:00+00:00,38.7765,18.176498,0.0,20.380579,25.66,8.044597,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-04-06 00:00:00+00:00,36.5265,20.3765,0.0,19.493261,24.62,6.790191,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-04-07 00:00:00+00:00,33.8765,16.8765,0.0,17.566378,27.08,8.014159,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-04-08 00:00:00+00:00,30.026499,15.1265,0.0,20.570463,27.06,8.326575,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-04-09 00:00:00+00:00,28.026499,15.3265,0.0,19.602652,25.92,6.9342804,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-04-10 00:00:00+00:00,28.8765,14.0265,0.0,11.183201,26.75,5.778039,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-04-11 00:00:00+00:00,29.8265,15.7765,0.0,13.358861,26.59,6.2240586,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-04-12 00:00:00+00:00,33.2765,15.2765,0.0,15.683776,26.3,7.3066273,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-04-13 00:00:00+00:00,34.5265,19.9765,0.0,20.240196,25.8,7.631606,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-04-14 00:00:00+00:00,33.5765,20.5765,0.0,24.57511,26.19,8.396736,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-04-15 00:00:00+00:00,34.6265,21.526499,0.0,11.165805,26.24,6.9855633,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-04-16 00:00:00+00:00,35.2765,20.026499,0.0,15.815435,26.18,6.9590616,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-04-17 00:00:00+00:00,36.9265,18.3265,0.0,10.239453,26.73,6.703529,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-04-18 00:00:00+00:00,37.7765,22.1265,0.0,12.964998,26.74,6.9740067,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-04-19 00:00:00+00:00,39.226498,22.0765,0.0,10.041354,26.36,7.1387634,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-04-20 00:00:00+00:00,39.6765,23.4765,0.0,21.288757,24.63,7.735037,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-04-21 00:00:00+00:00,38.0765,26.4765,0.0,17.462784,22.96,7.6458473,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-04-22 00:00:00+00:00,39.0765,25.2265,0.9,15.463246,24.51,7.561669,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-04-23 00:00:00+00:00,36.8765,23.8765,2.0,20.275385,22.06,6.9039917,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-04-24 00:00:00+00:00,36.0765,22.176498,0.5,21.9718,25.05,6.5785227,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-04-25 00:00:00+00:00,32.4265,19.8265,0.4,25.325686,22.97,6.267972,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-04-26 00:00:00+00:00,31.2265,19.6265,0.0,23.78453,23.94,6.5523686,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-04-27 00:00:00+00:00,31.3265,20.776499,0.1,17.551615,24.25,6.5664682,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-04-28 00:00:00+00:00,33.4265,20.3265,0.0,7.2359104,22.7,5.500673,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-04-29 00:00:00+00:00,32.6765,23.5765,0.0,12.783802,21.27,5.4699135,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-04-30 00:00:00+00:00,36.726498,24.026499,0.8,10.308831,24.8,6.487542,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-05-01 00:00:00+00:00,33.976498,24.676498,1.4,15.978486,19.38,5.7755218,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-05-02 00:00:00+00:00,32.6265,23.276499,0.8,17.518356,23.63,6.332848,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-05-03 00:00:00+00:00,31.176498,22.6265,1.5999999,15.484185,20.98,5.18933,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-05-04 00:00:00+00:00,28.926498,22.4765,2.3,12.72283,18.06,3.9950306,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-05-05 00:00:00+00:00,34.6765,22.676498,0.0,7.7879906,25.73,5.938759,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-05-06 00:00:00+00:00,37.5265,24.6265,0.0,12.979984,26.55,6.942446,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-05-07 00:00:00+00:00,36.8765,23.7265,1.6,29.122198,20.71,7.8627033,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-05-08 00:00:00+00:00,34.1765,22.1265,0.2,28.551426,26.5,7.1610126,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-05-09 00:00:00+00:00,35.5265,21.276499,0.0,13.084402,27.43,7.1466846,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-05-10 00:00:00+00:00,37.8765,21.8265,0.0,10.308831,28.65,7.212656,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-05-11 00:00:00+00:00,39.0765,22.2265,0.0,13.979871,28.49,8.260986,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-05-12 00:00:00+00:00,40.4265,25.2265,0.0,18.448023,28.2,8.345223,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-05-13 00:00:00+00:00,39.976498,25.2265,0.0,18.014393,28.59,8.538893,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-05-14 00:00:00+00:00,39.976498,24.776499,0.0,19.13426,28.6,9.328824,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-05-15 00:00:00+00:00,41.6265,23.8265,0.0,10.163227,27.42,7.6895757,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-05-16 00:00:00+00:00,42.3265,24.526499,0.0,19.8,27.96,8.881845,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-05-17 00:00:00+00:00,41.9265,27.6265,0.0,17.298738,28.21,8.790494,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-05-18 00:00:00+00:00,40.2765,25.6265,0.0,18.888851,28.05,8.62242,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-05-19 00:00:00+00:00,40.8765,25.776499,0.0,25.241108,28.51,9.548575,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-05-20 00:00:00+00:00,39.8765,25.776499,0.0,18.014393,28.24,8.042995,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-05-21 00:00:00+00:00,38.3765,24.426498,0.0,21.829777,20.94,8.02298,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-05-22 00:00:00+00:00,39.0765,24.6265,0.0,29.275326,21.56,7.151736,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-05-23 00:00:00+00:00,38.1765,25.176498,0.0,19.881649,27.7,8.100836,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-05-24 00:00:00+00:00,39.0765,24.3765,0.2,16.215992,26.49,8.186801,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-05-25 00:00:00+00:00,39.1265,25.276499,0.0,23.40277,26.05,9.227681,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-05-26 00:00:00+00:00,37.976498,26.676498,0.0,28.227306,27.92,9.971257,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-05-27 00:00:00+00:00,38.4265,26.176498,0.0,21.659918,28.34,8.8549385,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-05-28 00:00:00+00:00,36.0765,26.026499,0.0,21.758419,18.76,7.842634,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-05-29 00:00:00+00:00,37.6265,25.8265,0.0,20.523155,26.06,7.7586503,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-05-30 00:00:00+00:00,36.9265,25.676498,0.0,25.567604,26.9,7.9809847,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-05-31 00:00:00+00:00,38.6765,25.426498,0.0,17.698677,27.4,7.501421,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-01 00:00:00+00:00,41.0265,25.5765,0.4,9.693296,25.74,6.844588,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-02 00:00:00+00:00,42.1265,24.8265,0.0,13.684735,27.35,8.071495,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-03 00:00:00+00:00,43.3265,25.676498,0.0,12.979984,28.32,7.649555,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-04 00:00:00+00:00,44.3765,25.426498,0.0,9.826088,28.58,7.4035387,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-05 00:00:00+00:00,45.4265,27.5765,0.0,11.659777,28.14,8.317394,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-06 00:00:00+00:00,44.4265,28.2265,0.0,18.58451,24.29,9.180735,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-07 00:00:00+00:00,42.976498,27.2265,0.0,12.738099,26.51,7.6963844,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-08 00:00:00+00:00,41.5765,28.1265,0.2,13.70839,25.78,7.1624293,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-09 00:00:00+00:00,42.8765,27.6265,0.0,14.440443,26.02,8.069791,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-10 00:00:00+00:00,39.0765,28.0765,0.0,28.47643,26.22,7.928167,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-11 00:00:00+00:00,39.9265,28.2265,1.4,23.759998,24.09,7.5809045,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-12 00:00:00+00:00,39.3765,27.8265,0.0,9.255571,25.15,6.884314,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-13 00:00:00+00:00,38.2765,25.8765,1.7,9.449572,23.81,6.229623,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-14 00:00:00+00:00,40.226498,25.676498,0.0,10.041354,27.51,7.15037,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-15 00:00:00+00:00,42.3265,28.6265,0.0,8.913181,27.29,7.3879795,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-16 00:00:00+00:00,44.4265,29.8265,0.0,13.004922,26.61,9.013662,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-17 00:00:00+00:00,43.7765,30.026499,0.8,16.62249,27.02,9.500325,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-18 00:00:00+00:00,43.3765,31.276499,0.3,18.899143,25.03,8.652912,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-19 00:00:00+00:00,43.0265,31.0765,0.1,13.039754,24.94,7.5354905,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-20 00:00:00+00:00,45.226498,31.176498,0.0,17.339897,27.34,9.378212,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-21 00:00:00+00:00,44.226498,31.8265,0.0,17.673029,25.33,9.434425,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-22 00:00:00+00:00,43.7765,32.6265,0.0,18.25026,26.66,10.138574,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-23 00:00:00+00:00,46.726498,33.226498,0.0,25.671307,27.11,11.685297,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-24 00:00:00+00:00,46.2765,34.976498,0.0,23.540806,26.99,11.698306,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-25 00:00:00+00:00,44.8265,35.1765,0.0,23.749088,27.04,12.154931,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-26 00:00:00+00:00,44.7765,34.476498,0.0,29.317352,26.8,13.002423,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-27 00:00:00+00:00,43.0765,33.8265,0.0,25.620771,26.25,9.481571,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-28 00:00:00+00:00,43.976498,34.2765,0.0,16.575644,26.05,9.480367,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-29 00:00:00+00:00,40.976498,32.5765,0.1,12.783802,17.88,5.4424257,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-06-30 00:00:00+00:00,38.6265,29.2265,6.2000003,10.587917,17.9,4.639494,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-07-01 00:00:00+00:00,37.3265,27.3265,6.2,18.440998,18.45,5.274847,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-07-02 00:00:00+00:00,36.226498,26.8265,9.6,13.32,17.98,4.4126277,1,Dera Ghazi Khan,30.03,70.64,0,1,0
2005-07-03 00:00:00+00:00,32.9265,26.3265,16.400002,11.901798,16.26,3.87981,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-07-04 00:00:00+00:00,34.3265,25.9765,4.2000003,11.841756,20.09,4.7240753,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-07-05 00:00:00+00:00,35.0765,26.676498,6.3,17.654686,22.62,5.614343,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-07-06 00:00:00+00:00,34.0765,26.176498,0.70000005,18.214718,21.41,5.1601057,1,Dera Ghazi Khan,30.03,70.64,0,0,0
2005-07-07 00:00:00+00:00,34.9265,28.026499,0.2,13.441071,23.12,5.742949,1,Dera Ghazi Khan,30.03,70.64,0,0,0
